point,xgboost_rmse,other_mean_rmse,advantage,xgboost_rank,Autoformer_RMSE,Informer_RMSE,LSTM类模型_RMSE,LightGBM_RMSE,N-HiTS_RMSE,TimesFM_RMSE,XGBoost_RMSE
point702,0.0067824235166952926,0.01531543136153928,0.008533007844843989,2,0.024528062059960783,0.01721090024351107,0.0037822096947740386,0.007400548794586502,0.009133439372474237,0.02983742800392905,0.0067824235166952926
point738,0.002440161788283037,0.010963927930093204,0.008523766141810166,2,0.021798864638969774,0.013361437329325153,0.002196699733584225,0.002627022566490815,0.007801406482733866,0.0179981368294554,0.002440161788283037
point774,0.006203026885906508,0.014708082536358871,0.008505055650452363,2,0.0216534378038353,0.017068194349942115,0.004308810893801,0.006875682164740005,0.009447738394394703,0.028894631611440104,0.006203026885906508
point600,0.002122038419935525,0.01062367041685861,0.008501631996923085,2,0.012876083128408235,0.008353382714098091,0.0027991397746198344,0.0019407362496643105,0.011855835287458873,0.025916845346902313,0.002122038419935525
point193,0.002536796704373631,0.011014478141682577,0.008477681437308945,2,0.01585814494977036,0.011546214016211065,0.003103219525915449,0.0023622449461246603,0.011878883245120892,0.021338162166953042,0.002536796704373631
point184,0.0027592635855757416,0.01122475180087165,0.008465488215295908,2,0.015300612847545502,0.009058138533802863,0.002413619951214992,0.002954696813377725,0.007872063500598348,0.029749379158690463,0.0027592635855757416
point960,0.003228421290743076,0.011681680901125402,0.008453259610382326,2,0.018207908417675743,0.012198948565802212,0.0034262824742462093,0.003058438888108505,0.0102847135281779,0.022913793532741835,0.003228421290743076
point445,0.0029317642346975317,0.01135630535696063,0.008424541122263098,2,0.014407992718052902,0.011394968658858714,0.002805740342130264,0.0031202487798537544,0.00939552948901272,0.027013352153855433,0.0029317642346975317
point303,0.0033711354222257526,0.011791104432709929,0.008419969010484175,2,0.019390850054400267,0.014348750225727964,0.0035377592990644235,0.003288056174512628,0.011116546116506101,0.019064664726048192,0.0033711354222257526
point619,0.002345295140177503,0.010752140501856374,0.00840684536167887,2,0.01936321450287626,0.011774658644201044,0.0019211964700856256,0.002560062484656753,0.007818924950920033,0.021074785958398526,0.002345295140177503
point533,0.0022746573051803678,0.010637069936876962,0.008362412631696594,2,0.016864065562751763,0.010274488253428105,0.0020397120705761894,0.0023253659248644296,0.009306976543662788,0.023011811265978486,0.0022746573051803678
point816,0.002357163397241034,0.010714380282790129,0.008357216885549095,2,0.014254123205912246,0.007411327814988692,0.0016723230604116966,0.002386436082754228,0.019123661773428526,0.0194384097592454,0.002357163397241034
point364,0.0032227084540412112,0.01152290883205264,0.008300200378011428,2,0.01570450748297794,0.010329210809553391,0.0032019324452688966,0.0032232645235563367,0.012916522212105751,0.023762015518853537,0.0032227084540412112
point477,0.0020677843623730036,0.010347111333763514,0.00827932697139051,2,0.015707885719666363,0.010276787024268418,0.002088413051414293,0.001969239844827166,0.01041742569283237,0.02162291666957247,0.0020677843623730036
point79,0.0022605898138299096,0.01050258123921489,0.00824199142538498,2,0.01642277450315036,0.010503632840644924,0.0022108742819905393,0.002264329257272594,0.008562157291694288,0.023051719260536646,0.0022605898138299096
point660,0.002569241640250896,0.010804199228399917,0.008234957588149022,2,0.016995357689257737,0.009627559153820861,0.002494631449650833,0.0025936439213486416,0.009920282136745933,0.023193721019575498,0.002569241640250896
point907,0.0018261068619658926,0.010060252930285077,0.008234146068319185,2,0.015951884684289055,0.00983160750899866,0.0029935452273969396,0.0017210365969551956,0.013207514275359098,0.016655929288711516,0.0018261068619658926
point172,0.0015002374954873902,0.009721625653006515,0.008221388157519124,2,0.016715685994018254,0.012201549661881259,0.001984659910604216,0.0014916084219474914,0.010163300910050852,0.01577294901953701,0.0015002374954873902
point236,0.004048393914851653,0.012235572700408405,0.008187178785556751,2,0.018608020674602654,0.014372488466604156,0.0035968804263048744,0.004165240895194722,0.009379660346781348,0.023291145392962675,0.004048393914851653
point56,0.0043251671789755804,0.012466059987077699,0.008140892808102118,2,0.021398447842443637,0.010385919995365414,0.0018186472769194594,0.004594508360413416,0.004540868863993318,0.032057967583330946,0.0043251671789755804
point906,0.0019615902945430246,0.010094255052122013,0.008132664757578989,2,0.02012067208258026,0.011838351922043534,0.0011559963155280844,0.0019780536449325787,0.00711178206914918,0.01836067427849844,0.0019615902945430246
point385,0.004200662156595436,0.012265066618837825,0.008064404462242387,2,0.01633465485757202,0.011175629508575261,0.002756543120590638,0.004501216960186149,0.006579289608055567,0.03224306565804731,0.004200662156595436
point221,0.0029250139904511883,0.010986861434805081,0.008061847444353893,2,0.0161709978736248,0.011509416095522836,0.002932182599668716,0.0028081748898722216,0.01062224156290473,0.021878155587237182,0.0029250139904511883
point828,0.0035372325531806467,0.011581146922863805,0.008043914369683158,2,0.01637754339606664,0.012777972389482832,0.0034348178845298723,0.0036049690120370844,0.009507721592717107,0.023783857262349294,0.0035372325531806467
point403,0.002473122546933104,0.010483818207305928,0.008010695660372824,2,0.020287753921669323,0.012669478570668054,0.001876304058424719,0.002643551888005119,0.0065310847599028415,0.018894736045165506,0.002473122546933104
point404,0.0031946112882425123,0.011196028827903465,0.008001417539660952,2,0.013984359109017663,0.009066557297335584,0.0017180080721966434,0.0034281434769796513,0.005734622679664073,0.03324448233222717,0.0031946112882425123
point720,0.00347028637051045,0.011456304941518787,0.007986018571008337,2,0.015404390886576901,0.008682852811836325,0.002822807926704072,0.003476104747248729,0.02168233017523035,0.016669343101516344,0.00347028637051045
point146,0.008288737724431467,0.016243584475960554,0.007954846751529087,2,0.017606694717257163,0.012673641667207174,0.0039962896949227505,0.008522870161936308,0.02362273288862388,0.03103927772581605,0.008288737724431467
point284,0.0027171880537693455,0.010634981881372319,0.007917793827602973,2,0.016722663382481615,0.010479944831132366,0.0032614916741614476,0.002563026148457327,0.01153287654517611,0.01924988870682505,0.0027171880537693455
point316,0.002508389881518528,0.010413664150034863,0.007905274268516334,2,0.014377755629688025,0.011680469819642898,0.0027357887503404424,0.002478854005689867,0.010456496653010907,0.020752620041837044,0.002508389881518528
point916,0.003880718588564182,0.011783213598546519,0.007902495009982337,2,0.016540608474964344,0.014486126770053698,0.003676621449732772,0.00400702643939281,0.009001025729626508,0.022987872727508987,0.003880718588564182
point606,0.0015716210413172032,0.009472834877383077,0.007901213836065873,2,0.014800602298905018,0.010245629689422029,0.0019913346448002327,0.0015524852465080938,0.010248999015153623,0.017997958369509477,0.0015716210413172032
point312,0.0014944504168379876,0.009385533186392061,0.007891082769554074,2,0.014436848428913485,0.011063361359796357,0.0018039424425852146,0.0013361019113057593,0.014932504147233731,0.012740440828517817,0.0014944504168379876
point174,0.0036326265645747337,0.011519815523892689,0.007887188959317955,2,0.01573150057978506,0.008846178658215801,0.0028555000005291787,0.0039035430541843118,0.007203126306604655,0.03057904454403713,0.0036326265645747337
point259,0.001751424714208939,0.009605127332493744,0.007853702618284806,2,0.01417918001170865,0.011203178993517615,0.0018895909639248796,0.0016895525721849906,0.014228050050514793,0.014441211403111541,0.001751424714208939
point576,0.011293564352101179,0.0190942542992618,0.007800689947160622,2,0.02643330947151892,0.02213758810522032,0.005649106936505522,0.011951411142242099,0.012815649437037977,0.03557846070304598,0.011293564352101179
point741,0.002399267770539331,0.010198637472946524,0.007799369702407193,2,0.015253060281832154,0.010087899227122468,0.0021821918323397995,0.0025024608116124745,0.00929292948917834,0.021873283195593916,0.002399267770539331
point482,0.002720079848541584,0.010506396858962083,0.007786317010420499,2,0.014666474796035457,0.011028636421868089,0.0029988984233221055,0.0026187704086898787,0.011180659994207658,0.020544941109649318,0.002720079848541584
point633,0.0025407610548791692,0.010324759048493927,0.007783997993614757,2,0.014063332181239873,0.010626259485358851,0.0023588430796534607,0.0026734356442464874,0.010536907002448382,0.021689776898016506,0.0025407610548791692
point644,0.0051358599036634475,0.012850721788416342,0.007714861884752894,2,0.018987141333495345,0.01510767649899087,0.003545665541174321,0.005379602620560798,0.007820430355103953,0.02626381438117276,0.0051358599036634475
point282,0.0026926805744456246,0.010345065812672019,0.007652385238226395,2,0.01667003078012979,0.012572538736385397,0.0028598958635090285,0.002575588205903909,0.012072808712669615,0.01531953257743437,0.0026926805744456246
point522,0.0028145362625940614,0.01044518369331189,0.007630647430717829,2,0.023837926913553936,0.011870944109595155,0.0014668543598418428,0.0029447805033856016,0.005247601744047663,0.01730299452944716,0.0028145362625940614
point994,0.0029106479933907158,0.010518955330642885,0.007608307337252169,2,0.012886823407029116,0.008012525173592529,0.0018606889923914935,0.0029952079034200867,0.0063938343988799076,0.030964652108544172,0.0029106479933907158
point76,0.002601256258665828,0.010149565312239256,0.007548309053573428,2,0.0178895060226733,0.011357458451198227,0.002062535300185535,0.002816868046374352,0.007555291349508753,0.019215732703495376,0.002601256258665828
point763,0.0029349377057569107,0.010474265623636509,0.007539327917879598,2,0.01525590388498936,0.007635080875983844,0.002027020706150808,0.0030215133206172888,0.0073816004354723555,0.027524474518605395,0.0029349377057569107
point423,0.0063498386910123905,0.013848340919831668,0.0074985022288192775,2,0.0232776685185009,0.015777598332370663,0.004082038183682414,0.0070151058473483345,0.008835622587665634,0.02410201204942206,0.0063498386910123905
point71,0.0038552450527334944,0.011346395844403287,0.0074911507916697925,2,0.01748000695446377,0.010622487597094244,0.0031055104257642616,0.004110381111769492,0.0080308924421103,0.024729096535217657,0.0038552450527334944
point854,0.0025724501166626765,0.009910944572609494,0.007338494455946818,2,0.01689015153772498,0.012154628438616156,0.0022183226642771784,0.002731844756033573,0.008416896285236833,0.017053823753768245,0.0025724501166626765
point901,0.00373909572279382,0.0110376949609267,0.00729859923813288,2,0.01653970370950825,0.010743902045133133,0.0034891057423876663,0.003808227314119725,0.009245169161269788,0.022400061793141638,0.00373909572279382
point357,0.002241165613713836,0.009453347464439267,0.007212181850725431,2,0.01668830320764962,0.011531968240481466,0.0017492955580007711,0.002369437478611416,0.007890636592489694,0.016490443709402645,0.002241165613713836
point467,0.0031964731497830627,0.010399131598742208,0.007202658448959145,2,0.016819862614640288,0.008179440434633522,0.002389420517415745,0.003370399995119861,0.006548949210967054,0.025086716819676776,0.0031964731497830627
point252,0.008113411042426829,0.015281778107190952,0.007168367064764123,2,0.018423360695155055,0.01340177644195829,0.0038637275631051484,0.00839048966849676,0.023844243587062063,0.02376707068736839,0.008113411042426829
point470,0.0019769428208735395,0.009134949432238321,0.0071580066113647815,2,0.017679215722926595,0.010333959056119276,0.0017869351836675579,0.0021666820848443933,0.008080167535170947,0.014762737010701162,0.0019769428208735395
point955,0.002007918201637382,0.009114335436667861,0.007106417235030479,2,0.014463829715115938,0.010243906206043256,0.0020747609414608317,0.0019964674259434047,0.010051622450903597,0.015855425880540144,0.002007918201637382
point996,0.0026646423400176287,0.009761811056273323,0.0070971687162556946,2,0.013129992432879238,0.009098222554581795,0.0023171482332530937,0.0026986763936930704,0.008669685056161837,0.022657141667070904,0.0026646423400176287
point549,0.002111861210087485,0.009174798639354146,0.0070629374292666604,2,0.017468525530734417,0.011670073825821164,0.0014797726899542236,0.0023681788007383965,0.006349535685991127,0.015712705302885554,0.002111861210087485
point94,0.004168871670238532,0.011210243198270298,0.007041371528031765,2,0.01656070958272505,0.012592811899648438,0.0032391132281964297,0.004575054319745296,0.00839068068013969,0.021903089479166877,0.004168871670238532
point339,0.0038473612351077463,0.01087452537558134,0.0070271641404735935,2,0.015969725872804943,0.007650904384628084,0.002215572689128528,0.003978345424404333,0.005672054428516074,0.029760549454006073,0.0038473612351077463
point710,0.0071033186722385625,0.014107874178697688,0.0070045555064591255,2,0.018980156044836462,0.012841219034908901,0.003448051198016122,0.007280650721650122,0.00801063338014937,0.034086534692625146,0.0071033186722385625
point122,0.002995389788675734,0.00992140948140278,0.006926019692727046,2,0.015533080938837285,0.010895767332454578,0.0024799959738546194,0.0032357435706366726,0.007204709275207343,0.020179159797426186,0.002995389788675734
point431,0.003308857162779956,0.010215515611274045,0.006906658448494089,2,0.01661346500143657,0.012463786524206032,0.0026532505896355815,0.003460630504653186,0.008935258018194376,0.017166703029518515,0.003308857162779956
point371,0.0029303092895295664,0.009834197476054683,0.006903888186525117,2,0.01954690107220946,0.010158694886226605,0.0022428704769037406,0.00318773612539232,0.0070131899074855,0.016855792388110472,0.0029303092895295664
point766,0.002569824743716907,0.009446873311824054,0.006877048568107147,2,0.014693988023354398,0.01004006369799607,0.0024655624270265167,0.002579428232483994,0.009348795251887674,0.017553402238195667,0.002569824743716907
point326,0.0026403705080486305,0.009516884010760581,0.006876513502711951,2,0.015305882160105935,0.009813485953361751,0.0017817982035851444,0.0027336034060547404,0.007472472128320601,0.01999406221313531,0.0026403705080486305
point81,0.0015530027692746958,0.008402733998112038,0.006849731228837343,2,0.013721509423204315,0.011249542543406498,0.0018522967764974627,0.001405485525243007,0.01115999128314292,0.011027578437178026,0.0015530027692746958
point421,0.004662197092083729,0.011465263966613945,0.006803066874530216,2,0.019355498994550302,0.010485319885358982,0.0020821756645665068,0.004766069909845056,0.0048860768166718695,0.027216442528690946,0.004662197092083729
point324,0.0026146477231794264,0.009417077141863205,0.006802429418683778,2,0.014264665351587177,0.0082391404549319,0.002218318101499352,0.002654211569041575,0.009519718298452032,0.01960640907566719,0.0026146477231794264
point494,0.0026023383713101155,0.009402088327444866,0.00679974995613475,2,0.018769088539750695,0.009265335984776399,0.0012393011925576486,0.0027409985367855346,0.005182315796860887,0.019215489913938025,0.0026023383713101155
point27,0.002849737310850649,0.009564103775062572,0.0067143664642119235,2,0.014662616681477439,0.009791901256821098,0.0018859106904934712,0.0029354737597782083,0.006506108269304075,0.021602611992501138,0.002849737310850649
point479,0.0036717770417094907,0.010319366588442624,0.006647589546733133,2,0.021075089280963133,0.0077978193551812396,0.0027017147233361453,0.0037128182205572705,0.004187300596017177,0.02244145735460078,0.0036717770417094907
point799,0.0022763797589151376,0.008911103664218165,0.006634723905303027,2,0.02031175563267915,0.009312332762556925,0.0018106294212519168,0.0024742291515245265,0.006164217742911026,0.013393457274385448,0.0022763797589151376
point798,0.002255279097446061,0.008846526322504277,0.006591247225058217,2,0.018808962337335765,0.011166093483931853,0.0014274568975517065,0.002370315024636305,0.0060040990568481,0.013302231134721931,0.002255279097446061
point285,0.003948614858296763,0.010499122427771334,0.0065505075694745705,2,0.014484097192615246,0.009809141818618953,0.0026692002163149135,0.0043598664863449665,0.0070726434206088,0.02459978543212513,0.003948614858296763
point375,0.002359065386068097,0.008728320787722114,0.006369255401654018,2,0.01634171915836497,0.008973897699935294,0.0016292308944549794,0.0026266509806876005,0.005718520053083919,0.01707990593980593,0.002359065386068097
point564,0.0058011716452359575,0.01203196770615375,0.006230796060917792,2,0.019501681567126714,0.015618418161795947,0.0036438874020228154,0.006341638027772547,0.0081370107116978,0.01894917036650667,0.0058011716452359575
point806,0.003400096161183098,0.00947258499075766,0.006072488829574563,2,0.012692470588650478,0.00905377285206477,0.002076187103893771,0.003589596363174999,0.0063677030219594045,0.023055780014802536,0.003400096161183098
point237,0.003046682985396269,0.009101494942527122,0.006054811957130853,2,0.01796243726406487,0.011779989000665467,0.002406063682687731,0.0035088870696374295,0.006310806966409784,0.012640785671697451,0.003046682985396269
point161,0.004067830222952351,0.01003692241308325,0.005969092190130899,2,0.023661230632390014,0.009489435528349709,0.0023895979858211953,0.0043627957526767526,0.004639789103305633,0.015678685475956196,0.004067830222952351
point441,0.010226624634513477,0.016187391614054445,0.0059607669795409685,2,0.020212522388619,0.012257861663221865,0.003637731854688161,0.010444066014681272,0.023375672002440843,0.02719649576067552,0.010226624634513477
point938,0.003214437637780034,0.009105345990754798,0.005890908352974764,2,0.0125990950837237,0.009236635437784647,0.0021980118936232268,0.0032530325636055987,0.008600616720861685,0.01874468424492993,0.003214437637780034
point41,0.002903718480552304,0.008755010627448632,0.005851292146896328,2,0.014066093134362398,0.010147969379502395,0.0020434011332180107,0.003217981631053991,0.0072920304510906715,0.015762588035464327,0.002903718480552304
point980,0.003443840728801141,0.009228404579453791,0.00578456385065265,2,0.01693255478246501,0.008904051129175188,0.0018668736377168889,0.0035926812240921592,0.005002518077741808,0.019071748625531685,0.003443840728801141
point737,0.002577727012821459,0.008328712703507742,0.005750985690686283,2,0.015818381810953935,0.009052067621422032,0.0017615701620030755,0.002665274900121008,0.0058079450755447945,0.014867036651001607,0.002577727012821459
point136,0.004413496610364269,0.010143202710463534,0.005729706100099265,2,0.014675487916409222,0.011515874552923062,0.002961181509503721,0.004840550687604756,0.00710499731407339,0.01976112428226706,0.004413496610364269
point390,0.00520723358566595,0.01088758042846763,0.00568034684280168,2,0.019343838064422015,0.010079348070314529,0.0025212360377456665,0.005354995702732969,0.006494617649248943,0.021531447046341662,0.00520723358566595
point497,0.002796549441696102,0.008340344952218434,0.005543795510522332,2,0.020646447643333125,0.010295283386538312,0.0013235394418771866,0.0028282329360168087,0.004738398735635142,0.010210167569910033,0.002796549441696102
point756,0.00584585187881472,0.011262637207916863,0.0054167853291021435,2,0.018360420692610763,0.010911162393469395,0.002758269243052924,0.006208795914972966,0.006281706004874438,0.02305546899852069,0.00584585187881472
point989,0.003429528448335474,0.008799226194767418,0.005369697746431944,2,0.012940149467909667,0.008321882858947973,0.0022695743729850945,0.0035462048323886787,0.0062877685530317836,0.01942977708334131,0.003429528448335474
point321,0.003349608783195537,0.008563969240247847,0.00521436045705231,2,0.02097238925612928,0.009392263060206577,0.0010100374516198928,0.003353452980236872,0.004073895349391898,0.012581777343902558,0.003349608783195537
point519,0.0028016162425484837,0.007951682534442596,0.005150066291894112,2,0.014972568181543277,0.009968329475033271,0.0021356038945881664,0.002892758237877198,0.006964432877669028,0.010776402539944637,0.0028016162425484837
point2,0.0026862829789568643,0.007807894340331012,0.0051216113613741475,2,0.012941301290946474,0.007546547917874387,0.0018463343704364526,0.0029107313426937624,0.005950860459673742,0.015651590660361252,0.0026862829789568643
point575,0.002849180607314342,0.007955900286044326,0.005106719678729984,2,0.013409820844506141,0.00705428643508074,0.0017469549804635563,0.0030811575008383514,0.00553538333226021,0.016907798623116952,0.002849180607314342
point788,0.0026230698327390314,0.007676936275892895,0.005053866443153863,2,0.015459198797470057,0.007990137889910001,0.0019825205730295693,0.002823706596024029,0.006537520750478998,0.01126853304844472,0.0026230698327390314
point682,0.008410702165035183,0.01341699700292847,0.005006294837893287,2,0.01553704572220015,0.014716836490749605,0.003937309047493515,0.009395032556814795,0.00941848368825131,0.02749727451206145,0.008410702165035183
point87,0.0027565581138777736,0.007676214425065941,0.004919656311188168,2,0.013579036764489913,0.009088136166727438,0.002224891012985435,0.0030960679451012157,0.007653731901475473,0.010415422759616171,0.0027565581138777736
point32,0.0029020856860103093,0.007779216367382341,0.004877130681372032,2,0.01506226125069017,0.009439150573740309,0.0019622221235423617,0.002932510356489805,0.0064655528551847575,0.010813601044646641,0.0029020856860103093
point499,0.006816114676286429,0.011502740472753577,0.004686625796467148,2,0.015753613698494432,0.013442000751355342,0.0033557781195094854,0.00695792402984487,0.007024583526350608,0.02248254271096672,0.006816114676286429
point8,0.003735629952052769,0.008398756474018165,0.004663126521965396,2,0.015970485920535054,0.009211054050613792,0.002025579172148546,0.003960375069897687,0.0056370673475089755,0.01358797728340494,0.003735629952052769
point879,0.003156179839311058,0.007790211475097747,0.004634031635786689,2,0.016054632387141922,0.0076411200555909385,0.001297014968812783,0.0032857894328145814,0.004623917589569037,0.013838794416657214,0.003156179839311058
point839,0.002514755401498506,0.007146007581348844,0.004631252179850338,2,0.013889328067585145,0.008445355929413447,0.0017108605877749136,0.002690198509826595,0.0056201335329243525,0.010520168860568613,0.002514755401498506
point555,0.012739897233091725,0.01736975162566566,0.004629854392573936,2,0.023007480270217474,0.021267047744771502,0.005229761295501532,0.013225718414713124,0.013824668108832712,0.027663833919957612,0.012739897233091725
point11,0.008696246551045552,0.01330618430066025,0.004609937749614698,2,0.019486223688926645,0.013336501575828889,0.003804840023018968,0.009303107885033397,0.008895086074829719,0.025011346556323887,0.008696246551045552
point713,0.0033403961158160237,0.007895952413785559,0.004555556297969535,2,0.012757794865116488,0.006804313775892915,0.0017451253247515797,0.003664719869579762,0.00583546824215471,0.016568292405217903,0.0033403961158160237
point874,0.013686231074297218,0.01820453566631494,0.004518304592017724,2,0.015312630871566446,0.014888772689244153,0.004318104555587765,0.013966101573713407,0.02456801332969874,0.036173590978079144,0.013686231074297218
point969,0.0053218869032557225,0.009839037137920364,0.004517150234664642,2,0.017470164868856317,0.009433954184656913,0.002579752421769495,0.00537388799994086,0.005426711187434249,0.01874975216486435,0.0053218869032557225
point895,0.00363899871204888,0.007911164722971346,0.004272166010922466,2,0.014025937670671963,0.008557695417838518,0.0022151054990027473,0.003759172428264675,0.006267453825572361,0.012641623496477806,0.00363899871204888
point176,0.003496765459221607,0.007727072757557524,0.004230307298335918,2,0.019889069216852465,0.006634348929259454,0.0018413843163727426,0.0037380169879470447,0.0035337317855039904,0.01072588530940944,0.003496765459221607
point199,0.0046696340736501465,0.00884856474460756,0.004178930670957413,2,0.016965587756633378,0.007956311750565674,0.0023192045867247908,0.005077278155169919,0.005059433036966031,0.01571357318158557,0.0046696340736501465
point931,0.002870334037264477,0.006951163110098378,0.0040808290728339015,2,0.014191402909755879,0.006463522880378302,0.001122037113123589,0.00310095250286227,0.004712775119717495,0.01211628813475273,0.002870334037264477
point764,0.0031536484392455737,0.007224678884841217,0.0040710304455956435,2,0.013990515239746447,0.007618251103955922,0.0019198173288957033,0.003375049684692969,0.005749784781567354,0.010694655170188905,0.0031536484392455737
point296,0.0037505007748650874,0.00781821893021323,0.004067718155348142,2,0.015506467070435022,0.006438736919961663,0.001868589166153676,0.0038878149586532794,0.004027155853933007,0.015180549612142736,0.0037505007748650874
point630,0.013036182783936527,0.016404357028244363,0.003368174244307836,2,0.020267066406973275,0.01631747547717908,0.0044569165441670005,0.013400756873892049,0.02513669338898916,0.01884723347826562,0.013036182783936527
point440,0.004690698703104661,0.008052378359660663,0.0033616796565560016,2,0.01440525518376323,0.007943941332949938,0.002112608424902604,0.004811539492741977,0.00469335217264925,0.014347573550956979,0.004690698703104661
point472,0.0088148226106972,0.01136051830880344,0.00254569569810624,2,0.01594588378388654,0.011817452811281276,0.00889922026292728,0.008979691336075044,0.008567626531395263,0.01395323512725523,0.0088148226106972
point157,0.013337844083235972,0.01501989111403691,0.001682047030800939,2,0.01882715835651329,0.014922983225788462,0.013450096986061777,0.013359621671394269,0.013178149091885562,0.0163813373525781,0.013337844083235972
point899,0.0060607617827311356,0.03219788289309806,0.026137121110366923,3,0.04527467232810889,0.025169815509896238,0.0042230966384358215,0.005985492590308215,0.01735993817387534,0.09517428211796387,0.0060607617827311356
point971,0.0038673339333456323,0.025836924910151476,0.02196959097680584,3,0.03032187237488563,0.014089245607500862,0.0036241964675800733,0.0037773980394116154,0.015763678312143703,0.08744515865938694,0.0038673339333456323
point807,0.005980136868470943,0.02775503861242615,0.02177490174395521,3,0.03606669787275539,0.022606586727387298,0.004534477128391974,0.005904390802695874,0.01931301885796373,0.07810506028536264,0.005980136868470943
point232,0.006688562652902271,0.028184072545611363,0.02149550989270909,3,0.04030400089386965,0.027365851167156303,0.005391063904594396,0.006574931977489009,0.01702346928363609,0.07244511804692272,0.006688562652902271
point886,0.007018648984286888,0.028128760296143057,0.02111011131185617,3,0.04219656249754373,0.02990990561821007,0.006541251510886491,0.0069788419322278795,0.016039444012954603,0.06710655620503556,0.007018648984286888
point629,0.004615623274815826,0.02549838599902284,0.020882762724207013,3,0.0327291277263528,0.015450521575723698,0.003658650126705166,0.004314353674012724,0.01729475600886373,0.07954290688247893,0.004615623274815826
point782,0.0051513674173336525,0.02599663354683832,0.020845266129504665,3,0.029464971012363915,0.02284470828848782,0.004428154215901318,0.00514253904350138,0.013169736339073788,0.08092969238170171,0.0051513674173336525
point903,0.007038938007385913,0.02748599046213943,0.020447052454753516,3,0.03705060206758752,0.029042536437182867,0.005051926459252568,0.007028848386630283,0.016658523000336784,0.07008350642184656,0.007038938007385913
point579,0.007038938007385913,0.027479616589296024,0.02044067858191011,3,0.03705060206758752,0.029004293200122433,0.005051926459252568,0.007028848386630283,0.016658523000336784,0.07008350642184656,0.007038938007385913
point869,0.012138191916273088,0.03233727841288661,0.020199086496613523,3,0.05251791304494646,0.03887831261318913,0.004663011344752949,0.010884986110779878,0.02378901998613081,0.06329042737752043,0.012138191916273088
point103,0.004636764974756911,0.0246406187137828,0.020003853739025888,3,0.028048133190348355,0.021009263806996137,0.004188456290857398,0.004375761002983334,0.017371895730633295,0.07285020226087828,0.004636764974756911
point749,0.005085263982213186,0.02429568198869536,0.019210418006482176,3,0.032391497329058,0.023563432847179783,0.004520355352227468,0.004829464539470645,0.017333902310336956,0.06313543955389932,0.005085263982213186
point661,0.006269095957320284,0.025428125992890835,0.01915903003557055,3,0.03324784549330573,0.02434518895112244,0.004518470238715364,0.005857491111946054,0.01802112407683863,0.0665786360854168,0.006269095957320284
point384,0.0039556058478698395,0.022788044070013808,0.01883243822214397,3,0.029147568583326237,0.012410228029478458,0.0031950112567907868,0.003935503021590501,0.015100275832363546,0.0729396776965333,0.0039556058478698395
point863,0.005105365133636031,0.023763710559184248,0.018658345425548218,3,0.03128066524925196,0.0220479121590267,0.004338151963637095,0.005105105145697099,0.014323820430554968,0.06548660840693767,0.005105365133636031
point127,0.005774578914929752,0.024245104981914217,0.018470526066984464,3,0.03434388450951469,0.02629187825793115,0.004605835619473064,0.005601623689124962,0.016079605051386326,0.05854780276405512,0.005774578914929752
point52,0.006917063038534943,0.02532948194691198,0.018412418908377037,3,0.038276278999163464,0.02650502497814312,0.005854336870419716,0.006696888786635202,0.014215444765712125,0.06042891728139825,0.006917063038534943
point508,0.004777499920683244,0.02280476482109133,0.018027264900408083,3,0.03609632939267166,0.024518777113731134,0.004694718307637545,0.004662759576992572,0.014269883170439436,0.05258612136507563,0.004777499920683244
point410,0.008082104458403055,0.025993175432185826,0.01791107097378277,3,0.03833041742234538,0.027639598798646244,0.004934448403763238,0.0062672813188932395,0.02034306812026113,0.05844423852920572,0.008082104458403055
point29,0.004796318561323755,0.022673592532869904,0.017877273971546148,3,0.031064922514828827,0.020770881785764743,0.0043115614502016435,0.004599050147265217,0.01529632878975241,0.05999881050940658,0.004796318561323755
point961,0.003736323450774343,0.021445983501791017,0.017709660051016672,3,0.02639898269505196,0.013476016725567558,0.0034876609949832417,0.0037171584982926666,0.015433690783498946,0.06616239131335173,0.003736323450774343
point893,0.0057942852112617465,0.023407698027293877,0.01761341281603213,3,0.030934138312379397,0.023839917340351076,0.004693068567791719,0.005704001918807133,0.014888086488339758,0.060386975536094185,0.0057942852112617465
point722,0.007091654906216895,0.02456580459837297,0.017474149692156073,3,0.04171616057687154,0.026729407937876606,0.005400079282513973,0.006870732580683566,0.013072157993559506,0.05360628921873261,0.007091654906216895
point883,0.003918065692254571,0.021333478525499865,0.017415412833245294,3,0.027499187447004435,0.012560813129974641,0.0032265654333928566,0.0037639955756187003,0.014044778332876234,0.06690553123413231,0.003918065692254571
point348,0.0065716087040636525,0.02390704072343949,0.01733543201937584,3,0.03656374553389151,0.02556252739542356,0.005545013814381297,0.006428398280282297,0.013009172812688043,0.05633338650397023,0.0065716087040636525
point462,0.004074688383571842,0.021347755016028477,0.017273066632456636,3,0.023183964286092786,0.013877040078687317,0.0038037366894838063,0.003650752781507058,0.01928501067676461,0.06428602558363528,0.004074688383571842
point424,0.00336569814098531,0.0204742245706674,0.01710852642968209,3,0.020605920886200814,0.011628552865610726,0.0031644223837481674,0.003323157264953521,0.01666612472848786,0.06745716929500332,0.00336569814098531
point945,0.00509210169971188,0.022060123822138348,0.016968022122426468,3,0.026662288121031122,0.02209596152715845,0.004982351344224469,0.005076779231673524,0.015814115818336753,0.05772924689040577,0.00509210169971188
