point_id,RMSE,SMAPE
point226,0.0030078117439603955,0.37618186642098833
point227,0.004507235457027592,0.704630432475495
point228,0.004108983595716046,0.4759424125606833
point229,0.002117712711755955,0.31464846662736357
point23,0.0023268139554057177,0.3120161627039814
point230,0.002760601541519473,0.3461144304286636
point231,0.006168127496008311,0.520855703646752
point232,0.006720413626303794,1.075843119041873
point233,0.001870868538092691,0.3370559387254767
point234,0.007965936451980633,1.5600374154348973
point235,0.005760232133479233,1.1121394128528705
point236,0.004058970490378847,0.8677156092328452
point237,0.003208037014602947,0.8116696734697387
point238,0.0028262690914043673,0.362381353852533
point239,0.0018389921663072104,0.2533916039388967
point24,0.004277922641962381,0.6665978755523936
point240,0.003811487461797749,0.6682196711404306
point241,0.003958232303565142,0.5554133617781807
point242,0.002677493402743168,0.34007737736010174
point243,0.0038296134274791475,0.4573054807923733
point244,0.002623179649462616,0.33151639639790814
point245,0.0022184307940052903,0.3763518820896919
point246,0.0032980450126261864,0.5189714822892001
point247,0.004041707920225307,0.7496253670359735
point248,0.0021600916482946127,0.2992966195185023
point249,0.0027950285815675252,0.37214339711875355
point25,0.0050280854957704445,0.7773361065969192
point250,0.004297793101314258,0.7378839881204823
point251,0.006269026980310323,1.12899095308927
point252,0.008124877041743729,0.7121487454593312
point253,0.0032048159083654794,0.4243918264378751
point254,0.0031087460772583207,0.45048788381609384
point255,0.0019856647860237078,0.37620902940283196
point256,0.0037414250604723433,0.48333527889582856
point257,0.003447597835605383,0.4247781646725902
point258,0.004988370809518969,0.8704558406990741
point259,0.0016633499536679542,0.2412442075720447
point26,0.004258579364551121,1.3010044871734854
point260,0.004052004303343814,0.5176513252416951
point261,0.0032681630066772114,0.3829994628942333
point262,0.005361098605559233,1.1031921987910283
point263,0.006651575192785552,0.5986054587736328
point264,0.004408567482257306,0.682657617978964
point265,0.002510086053545423,0.3256066968531113
point266,0.002349811130289162,0.3025751457297987
point267,0.002117693235672221,0.29579521924943375
point268,0.005357781052294989,0.7849532992488131
point269,0.0018004884424613616,0.24482061761607835
point27,0.0030760878445185063,0.7653559875635043
point270,0.0027838987295511044,0.5392910004726938
point271,0.002981712291612374,0.877743120344057
point272,0.0039153967937991686,0.5662517351004374
point273,0.0020341554218503187,0.2999386744109727
point274,0.003162131813593144,0.5780676273243328
point275,0.004580355404735874,1.0493701817932186
point276,0.0023167473188426737,0.5614407273804267
point277,0.005700258074600556,0.8828213195519472
point278,0.0036376141417882183,0.6431978392021308
point279,0.004085314688971539,0.5231114726140218
point28,0.002762093746100868,0.407593122442484
point280,0.0027384776576008176,0.6069127570462779
point281,0.005436927367611727,1.0680060817567283
point282,0.0026558473769978503,0.4485627381519347
point283,0.0034739472493328233,1.0477986252044449
point284,0.002667818634971102,0.429357819216389
point285,0.004171011804022583,1.053327989136546
point286,0.004752590294003167,0.7803912482049364
point287,0.0024726712799350843,0.29726652669325204
point288,0.0030763762909302296,0.3816257833185362
point289,0.004216596818526951,0.5061360075463875
point29,0.00471826070056824,0.70854880456562
point290,0.003950928962843213,0.585703872804379
point291,0.0017044395141244913,0.26850564099259266
point292,0.0014668264846064397,0.21712087095651908
point293,0.003854108989487292,0.5775257045826703
point294,0.002568437783119719,0.3688929352153531
point295,0.008558514997638168,0.7266660510807573
point296,0.003719268276636278,2.3665890926925095
point297,0.0038028553510087546,0.877428262407082
point298,0.0029230766685486693,0.4532930456594765
point299,0.0042601770502227075,2.2106102754759824
point3,0.00399263844103289,0.4723436959339084
point30,0.0042766254528552,1.2406977367195426
point300,0.005232461499172158,0.8074415443215952
point301,0.0019990830188874238,0.321621731491504
point302,0.002013143300604418,0.288177419631715
point303,0.003390707181148676,0.6330541780418215
point304,0.0034964578957769835,0.6883030858351867
point305,0.019935599086535256,2.107107627082751
point306,0.0027603485496585957,0.3314402006731065
point307,0.002743769103365039,0.5620066395409203
point308,0.0014425375962430498,0.1993763668813568
point309,0.0035802919761398527,0.6352443537071775
point31,0.002457619557529184,0.3912894439861999
point310,0.0019209020261529643,0.23457128994830265
point311,0.004709628002688814,0.7755075850476272
point312,0.0014280532280183153,0.20758860437749335
point313,0.003972608961179705,0.6689348281209558
point314,0.0034017918873681147,1.1475273495344034
point315,0.005433381095078005,0.9924980349126681
point316,0.0025347276397220102,0.46219811282287027
point317,0.0031387677785308884,0.4063084853916736
point318,0.0026851528459889158,0.5097330239213969
point319,0.002520384122291226,0.48917682788972494
point32,0.0031140820839414157,0.7893348681643902
point320,0.002803934250112941,0.36928296610584493
point321,0.003306737320585496,1.2150319397625076
point322,0.0033506401458876386,0.5186008147390997
point323,0.003460230364357489,0.41789503222290175
point324,0.0026577401408910384,0.5236507602407972
point325,0.0023138046916284963,0.2897271030170669
point326,0.002807709842617942,0.7095854090757331
point327,0.005632176657239143,0.532741332412604
point328,0.003975843016076691,0.72296003364066
point329,0.002172006920990163,0.31655571740616645
point33,0.0021901484990475804,0.3932162996676835
point330,0.0038621366041757393,0.4503558476601689
point331,0.002519914705942529,0.48149463882004295
point332,0.003740895829525728,0.9713174747547413
point333,0.0040399267189294924,0.46721184848933706
point334,0.0024194111968032323,0.3760147693201965
