point,XGBoost_RMSE,LSTM_RMSE,LightGBM_RMSE,TimesFM_RMSE,Informer_RMSE,Autoformer_RMSE,NHiTS_RMSE,LSTM_minus_XGBoost,LSTM_over_XGBoost
point825,0.0017809596412188648,0.0022218110396553456,0.001717404099060189,0.026264618759729953,0.009994375441303369,0.014760892232894417,0.011306107331801887,0.0004408513984364808,1.2475358723652874
point817,0.0015977416522746433,0.0020355552701334227,0.001464558923658972,0.031228071297270468,0.012052472175502309,0.01830211522313703,0.015785153526920642,0.00043781361785877933,1.2740202818368545
point676,0.002121461741426315,0.0025569950726216577,0.0019662289811670664,0.0298827442649466,0.009302024838524296,0.018076794513974048,0.0121037479830227,0.0004355333311953425,1.2052986969741541
point842,0.0025370033186303126,0.002971372341641441,0.002295818986756618,0.01900965598791647,0.013647834058690897,0.019750633692669526,0.015738698792117718,0.0004343690230111286,1.1712134232625433
point64,0.0020707325531562066,0.002500827816223146,0.002032960079800397,0.028309941629071193,0.010986244826551693,0.016451463625533243,0.010704727099287126,0.00043009526306693946,1.2077019856627014
point606,0.0015716210413172032,0.0019913346448002327,0.0015524852465080938,0.017997958369509477,0.010245629689422029,0.014800602298905018,0.010248999015153623,0.00041971360348302955,1.2670577654847763
point691,0.0014226110040499362,0.001836272193477783,0.0014927599832122876,0.01941569971756001,0.013219830053404803,0.021000280126384288,0.009687422779984262,0.00041366118942784674,1.2907760366327987
point16,0.002362168578115663,0.002773715155987951,0.00243729349122528,0.036119327577896994,0.01289832894535703,0.02001146080128398,0.018599587665424445,0.00041154657787228783,1.174224050597009
point496,0.00205253547458076,0.002457284451035176,0.002130525910781177,0.021140671711309983,0.011751257447098921,0.018205676022604176,0.010540862230040221,0.00040474897645441594,1.197194631453124
point233,0.00197437974929995,0.002375911237427998,0.0019290420643060992,0.031409094467387426,0.013405562783202178,0.01943868469200065,0.010560047724008044,0.0004015314881280481,1.203370951444583
point147,0.002432033570826874,0.0028276093006583216,0.0024511826384125924,0.032177170647125435,0.012080190298503247,0.016995911092351768,0.020399258082001426,0.00039557572983144745,1.1626522489559856
point962,0.0018363683455430674,0.0022309271149335637,0.0019717439987651754,0.0680848448140361,0.01339747363852364,0.020435188035074967,0.008496456760721041,0.00039455876939049634,1.2148581848233797
point666,0.002129642771353548,0.0025161036262276695,0.0020954173014655214,0.029303912357082483,0.01377443607707667,0.021191874250023737,0.016735966516126535,0.0003864608548741215,1.1814674555153195
point677,0.0018119413266166882,0.002193668032294817,0.001562014762387679,0.018282476198890115,0.013816117481612471,0.0187881734003872,0.011300715120283555,0.000381726705678129,1.2106727740411445
point943,0.00235015947003008,0.0027308630763585146,0.002343294526709997,0.08457252817987672,0.009976650075446108,0.017396010776508902,0.012935174464392086,0.00038070360632843454,1.1619905419965233
point856,0.001956663506976601,0.002326053897056116,0.0019512554559625638,0.029766767875403843,0.00797036168569997,0.01618810828172845,0.018653348782271744,0.00036939039007951495,1.188785853450239
point156,0.001931824122231745,0.0022994332046744775,0.0020474118071041798,0.0263474647875762,0.008599303880740605,0.015908558200856196,0.01865142942953836,0.0003676090824427324,1.1902911751707763
point498,0.0021947689279611087,0.002560113607096914,0.0020310214381999937,0.03448658178514018,0.011642726464389628,0.017643060178454052,0.013896766816639467,0.0003653446791358054,1.1664615689065738
point687,0.00230664845318664,0.0026712390034775986,0.0022628325839679666,0.03360934501313476,0.012687068077602818,0.016547014750696632,0.011034227795141537,0.0003645905502909588,1.1580607351706655
point355,0.0019056663178784068,0.0022511492901406546,0.0020740554399145458,0.05217597682680754,0.011550815043814621,0.02135607253850695,0.008750119821893478,0.00034548297226224775,1.1812924797069808
point197,0.0021222264515896056,0.0024673961253925737,0.0021007295653227114,0.03187285713866776,0.009509109478315996,0.01581600318637094,0.01220052487069791,0.00034516967380296805,1.1626450718981598
point255,0.001980380329336031,0.0023173160017491375,0.0021613846462856918,0.02397304431310659,0.010833664884727671,0.016912795570287895,0.009283260651419389,0.00033693567241310654,1.1701368506957812
point999,0.0021022217267439997,0.0024390720798068122,0.002259940888818711,0.020724397802288574,0.011756899844982256,0.01656444809642392,0.0098268784121943,0.0003368503530628126,1.1602354065593923
